Date,Open,High,Low,Close,Change(Pips),Change(%)
02/23/2022 01:00,115.022,115.048,114.989,115.047,2.5,0.02
02/23/2022 00:45,115.037,115.046,115.004,115.022,-1.5,-0.01
02/23/2022 00:30,115.068,115.071,115.029,115.037,-3.1,-0.03
02/23/2022 00:15,115.083,115.1,115.064,115.067,-1.6,-0.01
02/23/2022 00:00,115.099,115.128,115.085,115.087,-1.2,-0.01
02/22/2022 23:45,115.09,115.114,115.09,115.1,1,0.01
02/22/2022 23:30,115.088,115.098,115.078,115.083,-0.5,0
02/22/2022 23:15,115.062,115.104,115.06,115.092,3,0.03
02/22/2022 23:00,115.054,115.064,115.041,115.059,0.5,0
02/22/2022 22:45,115.044,115.05,115.023,115.05,0.6,0.01
02/22/2022 22:30,115.054,115.074,115.042,115.048,-0.6,-0.01
02/22/2022 22:15,115.044,115.067,115.036,115.048,0.4,0
02/22/2022 22:00,115.057,115.061,115.034,115.046,-1.1,-0.01
02/22/2022 21:45,115.079,115.087,115.055,115.074,-0.5,0
02/22/2022 21:30,115.053,115.078,115.052,115.078,2.5,0.02
02/22/2022 21:15,115.055,115.068,115.05,115.056,0.1,0
02/22/2022 21:00,115.02,115.055,115.017,115.051,3.1,0.03
02/22/2022 20:45,115.062,115.07,115.007,115.022,-4,-0.03
02/22/2022 20:30,115.052,115.083,115.044,115.067,1.5,0.01
02/22/2022 20:15,115.079,115.086,115.033,115.049,-3,-0.03
02/22/2022 20:00,115.068,115.106,115.064,115.077,0.9,0.01
02/22/2022 19:45,115.066,115.107,115.043,115.068,0.2,0
02/22/2022 19:30,115.053,115.083,115.038,115.07,1.7,0.01
02/22/2022 19:15,114.987,115.059,114.97,115.055,6.8,0.06
02/22/2022 19:00,114.946,114.989,114.94,114.986,4,0.03
02/22/2022 18:45,114.938,114.949,114.922,114.945,0.7,0.01
02/22/2022 18:30,114.911,114.945,114.911,114.943,3.2,0.03
02/22/2022 18:15,114.918,114.925,114.892,114.911,-0.7,-0.01
02/22/2022 18:00,114.924,114.927,114.872,114.912,-1.2,-0.01
02/22/2022 17:45,114.94,114.96,114.917,114.925,-1.5,-0.01
02/22/2022 17:30,114.973,114.973,114.924,114.939,-3.4,-0.03
02/22/2022 17:15,114.978,114.99,114.968,114.976,-0.2,0
02/22/2022 17:00,114.942,114.98,114.941,114.978,3.6,0.03
02/22/2022 16:45,114.979,114.987,114.928,114.942,-3.7,-0.03
02/22/2022 16:30,114.933,114.997,114.931,114.981,4.8,0.04
02/22/2022 16:15,115.005,115.009,114.93,114.934,-7.1,-0.06
02/22/2022 16:00,115.053,115.086,114.997,115.004,-4.9,-0.04
02/22/2022 15:45,115.137,115.137,115.054,115.055,-8.2,-0.07
02/22/2022 15:30,115.216,115.217,115.122,115.138,-7.8,-0.07
02/22/2022 15:15,115.231,115.24,115.183,115.219,-1.2,-0.01
02/22/2022 15:00,115.235,115.243,115.199,115.229,-0.6,-0.01
02/22/2022 14:45,115.182,115.239,115.163,115.233,5.1,0.04
02/22/2022 14:30,115.131,115.175,115.094,115.162,3.1,0.03
02/22/2022 14:15,115.122,115.142,115.102,115.136,1.4,0.01
02/22/2022 14:00,115.117,115.142,115.099,115.118,0.1,0
02/22/2022 13:45,115.146,115.163,115.108,115.12,-2.6,-0.02
02/22/2022 13:30,115.059,115.147,115.029,115.145,8.6,0.07
02/22/2022 13:15,115.093,115.106,115.057,115.061,-3.2,-0.03
02/22/2022 13:00,115.086,115.128,115.062,115.09,0.4,0
02/22/2022 12:45,115.046,115.097,115.045,115.081,3.5,0.03
02/22/2022 12:30,115.062,115.064,115.022,115.049,-1.3,-0.01
02/22/2022 12:15,115.056,115.096,115.046,115.06,0.4,0
02/22/2022 12:00,115.077,115.114,115.052,115.056,-2.1,-0.02
02/22/2022 11:45,114.946,115.091,114.94,115.076,13,0.11
02/22/2022 11:30,114.927,114.953,114.906,114.95,2.3,0.02
02/22/2022 11:15,114.912,114.951,114.906,114.922,1,0.01
02/22/2022 11:00,114.929,114.967,114.898,114.915,-1.4,-0.01
02/22/2022 10:45,114.883,114.97,114.878,114.928,4.5,0.04
02/22/2022 10:30,114.86,114.898,114.846,114.886,2.6,0.02
02/22/2022 10:15,114.798,114.897,114.796,114.856,5.8,0.05
02/22/2022 10:00,114.777,114.826,114.777,114.801,2.4,0.02
02/22/2022 09:45,114.817,114.851,114.769,114.772,-4.5,-0.04
02/22/2022 09:30,114.77,114.83,114.75,114.816,4.6,0.04
02/22/2022 09:15,114.827,114.829,114.771,114.772,-5.5,-0.05
02/22/2022 09:00,114.881,114.883,114.808,114.825,-5.6,-0.05
02/22/2022 08:45,114.874,114.898,114.843,114.88,0.6,0.01
02/22/2022 08:30,114.852,114.902,114.847,114.872,2,0.02
02/22/2022 08:15,114.813,114.875,114.758,114.853,4,0.03
02/22/2022 08:00,114.737,114.82,114.72,114.812,7.5,0.07
02/22/2022 07:45,114.734,114.783,114.715,114.737,0.3,0
02/22/2022 07:30,114.641,114.752,114.627,114.733,9.2,0.08
02/22/2022 07:15,114.669,114.701,114.622,114.641,-2.8,-0.02
02/22/2022 07:00,114.683,114.71,114.656,114.673,-1,-0.01
02/22/2022 06:45,114.752,114.752,114.662,114.681,-7.1,-0.06
02/22/2022 06:30,114.748,114.778,114.742,114.75,0.2,0
02/22/2022 06:15,114.743,114.758,114.72,114.75,0.7,0.01
02/22/2022 06:00,114.732,114.754,114.712,114.747,1.5,0.01
02/22/2022 05:45,114.725,114.741,114.674,114.731,0.6,0.01
02/22/2022 05:30,114.723,114.737,114.71,114.726,0.3,0
02/22/2022 05:15,114.682,114.73,114.669,114.722,4,0.03
02/22/2022 05:00,114.688,114.715,114.654,114.68,-0.8,-0.01
02/22/2022 04:45,114.677,114.709,114.671,114.692,1.5,0.01
02/22/2022 04:30,114.676,114.7,114.664,114.673,-0.3,0
02/22/2022 04:15,114.641,114.684,114.638,114.679,3.8,0.03
02/22/2022 04:00,114.614,114.674,114.613,114.643,2.9,0.03
02/22/2022 03:45,114.612,114.619,114.588,114.612,0,0
02/22/2022 03:30,114.592,114.624,114.568,114.61,1.8,0.02
02/22/2022 03:15,114.643,114.65,114.588,114.597,-4.6,-0.04
02/22/2022 03:00,114.673,114.678,114.618,114.638,-3.5,-0.03
02/22/2022 02:45,114.641,114.673,114.613,114.667,2.6,0.02
02/22/2022 02:30,114.667,114.682,114.626,114.642,-2.5,-0.02
02/22/2022 02:15,114.688,114.719,114.659,114.665,-2.3,-0.02
02/22/2022 02:00,114.71,114.716,114.66,114.689,-2.1,-0.02
02/22/2022 01:45,114.667,114.793,114.657,114.717,5,0.04
02/22/2022 01:30,114.652,114.716,114.629,114.664,1.2,0.01
02/22/2022 01:15,114.685,114.706,114.64,114.654,-3.1,-0.03
02/22/2022 01:00,114.734,114.739,114.683,114.688,-4.6,-0.04
02/22/2022 00:45,114.705,114.796,114.702,114.733,2.8,0.02
02/22/2022 00:30,114.628,114.733,114.628,114.702,7.4,0.06
02/22/2022 00:15,114.535,114.66,114.528,114.631,9.6,0.08
02/22/2022 00:00,114.607,114.647,114.518,114.531,-7.6,-0.07
02/21/2022 23:45,114.536,114.632,114.535,114.606,7,0.06
02/21/2022 23:30,114.568,114.594,114.507,114.54,-2.8,-0.02
02/21/2022 23:15,114.559,114.61,114.499,114.566,0.7,0.01
02/21/2022 23:00,114.694,114.695,114.558,114.558,-13.6,-0.12
02/21/2022 22:45,114.673,114.704,114.672,114.693,2,0.02
02/21/2022 22:30,114.701,114.716,114.671,114.676,-2.5,-0.02
02/21/2022 22:15,114.717,114.742,114.703,114.704,-1.3,-0.01
02/21/2022 22:00,114.721,114.731,114.719,114.719,-0.2,0
02/21/2022 21:45,114.736,114.787,114.716,114.72,-1.6,-0.01
02/21/2022 21:30,114.778,114.778,114.72,114.741,-3.7,-0.03
02/21/2022 21:15,114.845,114.846,114.78,114.781,-6.4,-0.06
02/21/2022 21:00,114.797,114.844,114.797,114.844,4.7,0.04
02/21/2022 20:45,114.752,114.803,114.749,114.799,4.7,0.04
02/21/2022 20:30,114.751,114.761,114.751,114.755,0.4,0
02/21/2022 20:15,114.772,114.772,114.752,114.752,-2,-0.02
02/21/2022 20:00,114.771,114.783,114.765,114.77,-0.1,0
02/21/2022 19:45,114.802,114.803,114.772,114.774,-2.8,-0.02
02/21/2022 19:30,114.772,114.804,114.761,114.799,2.7,0.02
02/21/2022 19:15,114.78,114.782,114.758,114.776,-0.4,0
02/21/2022 19:00,114.774,114.8,114.755,114.779,0.5,0
02/21/2022 18:45,114.784,114.786,114.764,114.772,-1.2,-0.01
02/21/2022 18:30,114.772,114.781,114.761,114.781,0.9,0.01
02/21/2022 18:15,114.805,114.815,114.771,114.772,-3.3,-0.03
02/21/2022 18:00,114.802,114.826,114.784,114.804,0.2,0
02/21/2022 17:45,114.802,114.823,114.796,114.809,0.7,0.01
02/21/2022 17:30,114.792,114.813,114.789,114.802,1,0.01
02/21/2022 17:15,114.814,114.817,114.78,114.787,-2.7,-0.02
02/21/2022 17:00,114.801,114.832,114.8,114.816,1.5,0.01
02/21/2022 16:45,114.811,114.823,114.794,114.796,-1.5,-0.01
02/21/2022 16:30,114.819,114.826,114.805,114.812,-0.7,-0.01
02/21/2022 16:15,114.842,114.842,114.809,114.822,-2,-0.02
02/21/2022 16:00,114.837,114.85,114.82,114.839,0.2,0
02/21/2022 15:45,114.853,114.856,114.823,114.844,-0.9,-0.01
02/21/2022 15:30,114.891,114.893,114.849,114.849,-4.2,-0.04
02/21/2022 15:15,114.878,114.896,114.857,114.891,1.3,0.01
02/21/2022 15:00,114.868,114.892,114.863,114.879,1.1,0.01
02/21/2022 14:45,114.845,114.881,114.827,114.869,2.4,0.02
02/21/2022 14:30,114.859,114.873,114.835,114.841,-1.8,-0.02
02/21/2022 14:15,114.884,114.884,114.845,114.854,-3,-0.03
02/21/2022 14:00,114.857,114.893,114.839,114.885,2.8,0.02
02/21/2022 13:45,114.841,114.906,114.817,114.857,1.6,0.01
02/21/2022 13:30,114.858,114.865,114.833,114.841,-1.7,-0.01
02/21/2022 13:15,114.834,114.879,114.822,114.855,2.1,0.02
02/21/2022 13:00,114.868,114.875,114.832,114.835,-3.3,-0.03
02/21/2022 12:45,114.883,114.89,114.848,114.869,-1.4,-0.01
02/21/2022 12:30,114.945,114.945,114.843,114.886,-5.9,-0.05
02/21/2022 12:15,114.897,114.95,114.885,114.944,4.7,0.04
02/21/2022 12:00,114.873,114.9,114.867,114.896,2.3,0.02
02/21/2022 11:45,114.835,114.875,114.835,114.872,3.7,0.03
02/21/2022 11:30,114.86,114.879,114.805,114.839,-2.1,-0.02
02/21/2022 11:15,114.864,114.865,114.825,114.857,-0.7,-0.01
02/21/2022 11:00,114.851,114.875,114.849,114.866,1.5,0.01
02/21/2022 10:45,114.832,114.859,114.801,114.853,2.1,0.02
02/21/2022 10:30,114.837,114.851,114.823,114.83,-0.7,-0.01
02/21/2022 10:15,114.82,114.845,114.815,114.838,1.8,0.02
02/21/2022 10:00,114.86,114.861,114.819,114.822,-3.8,-0.03
02/21/2022 09:45,114.887,114.887,114.845,114.865,-2.2,-0.02
02/21/2022 09:30,114.906,114.912,114.868,114.884,-2.2,-0.02
02/21/2022 09:15,114.847,114.903,114.837,114.903,5.6,0.05
02/21/2022 09:00,114.937,114.941,114.849,114.85,-8.7,-0.08
02/21/2022 08:45,114.897,114.946,114.897,114.935,3.8,0.03
02/21/2022 08:30,114.941,114.962,114.805,114.898,-4.3,-0.04
02/21/2022 08:15,114.913,114.946,114.89,114.944,3.1,0.03
02/21/2022 08:00,114.925,114.95,114.884,114.908,-1.7,-0.01
02/21/2022 07:45,114.966,114.979,114.926,114.929,-3.7,-0.03
02/21/2022 07:30,114.954,114.968,114.922,114.965,1.1,0.01
02/21/2022 07:15,114.987,114.989,114.934,114.954,-3.3,-0.03
02/21/2022 07:00,114.958,115.015,114.957,114.988,3,0.03
02/21/2022 06:45,114.949,114.962,114.942,114.956,0.7,0.01
02/21/2022 06:30,114.954,114.963,114.942,114.951,-0.3,0
02/21/2022 06:15,114.944,114.968,114.942,114.956,1.2,0.01
02/21/2022 06:00,114.975,114.977,114.937,114.944,-3.1,-0.03
02/21/2022 05:45,114.976,114.979,114.953,114.976,0,0
02/21/2022 05:30,114.979,114.982,114.969,114.976,-0.3,0
02/21/2022 05:15,115.005,115.015,114.977,114.982,-2.3,-0.02
02/21/2022 05:00,114.984,115.031,114.975,115.003,1.9,0.02
02/21/2022 04:45,114.983,114.995,114.978,114.983,0,0
02/21/2022 04:30,114.977,114.987,114.965,114.986,0.9,0.01
02/21/2022 04:15,114.966,114.98,114.963,114.977,1.1,0.01
02/21/2022 04:00,114.942,114.963,114.922,114.962,2,0.02
02/21/2022 03:45,114.946,114.955,114.933,114.953,0.7,0.01
02/21/2022 03:30,114.957,114.96,114.885,114.946,-1.1,-0.01
02/21/2022 03:15,114.936,114.96,114.936,114.955,1.9,0.02
02/21/2022 03:00,114.978,114.978,114.932,114.937,-4.1,-0.04
02/21/2022 02:45,115.005,115.018,114.976,114.979,-2.6,-0.02
02/21/2022 02:30,114.987,115.003,114.985,114.998,1.1,0.01
02/21/2022 02:15,114.978,115.003,114.972,114.987,0.9,0.01
02/21/2022 02:00,115.012,115.052,114.978,114.978,-3.4,-0.03
02/21/2022 01:45,115.038,115.049,114.978,115.011,-2.7,-0.02
02/21/2022 01:30,115.013,115.082,115.006,115.038,2.5,0.02
02/21/2022 01:15,115.078,115.078,115.01,115.014,-6.4,-0.06
02/21/2022 01:00,115.07,115.122,114.993,115.078,0.8,0.01
02/21/2022 00:45,114.915,115.113,114.905,115.076,16.1,0.14
02/21/2022 00:30,114.897,114.924,114.887,114.915,1.8,0.02
02/21/2022 00:15,114.909,114.909,114.873,114.894,-1.5,-0.01
02/21/2022 00:00,114.964,114.964,114.883,114.909,-5.5,-0.05
02/20/2022 23:45,114.915,114.969,114.902,114.968,5.3,0.05
02/20/2022 23:30,114.884,114.941,114.871,114.908,2.4,0.02
02/20/2022 23:15,114.895,114.895,114.868,114.884,-1.1,-0.01
02/20/2022 23:00,114.971,114.992,114.892,114.896,-7.5,-0.07
02/20/2022 22:45,114.985,114.987,114.969,114.974,-1.1,-0.01
02/20/2022 22:30,115.005,115.019,114.965,114.986,-1.9,-0.02
02/20/2022 22:15,114.997,115.018,114.977,115.002,0.5,0
02/20/2022 22:00,114.988,115.052,114.973,114.995,0.7,0.01
